medicine_name,category,current_stock,avg_monthly_sales,unit_price,days_until_expiry,store_id,will_expire_unused
MED-6796-NL,Antibiotics,495,123,126.82,125,Store_B,0
MED-4826-CQ,Analgesics,71,121,178.79,302,Store_C,0
MED-8258-JP,Analgesics,375,148,191.1,482,Store_D,0
MED-1796-FF,Antipyretics,308,16,61.36,457,Store_B,1
MED-2327-IC,Antipyretics,88,42,87.46,338,Store_B,0
MED-4891-OT,Analgesics,11,47,66.21,386,Store_D,0
MED-4813-HM,Supplements,71,24,41.69,34,Store_C,1
MED-7637-AZ,Analgesics,29,9,194.02,543,Store_B,0
MED-1417-ZQ,Antiseptics,324,95,117.77,372,Store_B,0
MED-1848-HI,Supplements,225,88,25.2,204,Store_B,0
MED-1073-BC,Antiseptics,357,136,139.26,30,Store_C,1
MED-0673-AB,Analgesics,427,20,34.28,662,Store_D,0
MED-8395-PF,Supplements,475,60,18.08,701,Store_C,0
MED-3753-CG,Antiseptics,361,13,42.84,404,Store_C,1
MED-5460-JR,Antibiotics,151,58,68.8,572,Store_D,0
MED-5862-GS,Analgesics,471,33,159.09,541,Store_D,0
MED-3497-RA,Analgesics,226,76,70.78,537,Store_D,0
MED-3328-XC,Antibiotics,204,16,33.88,134,Store_A,1
MED-3913-VH,Supplements,323,22,170.65,370,Store_D,1
MED-0611-LA,Antibiotics,436,81,187.4,503,Store_B,0
MED-0172-SP,Antiseptics,423,98,126.86,524,Store_C,0
MED-8897-FE,Analgesics,494,122,102.65,291,Store_B,0
MED-7317-US,Antibiotics,96,130,165.68,385,Store_D,0
MED-2229-VA,Antibiotics,222,52,188.44,103,Store_D,1
MED-4005-OP,Antibiotics,203,13,122.02,622,Store_A,0
MED-2273-GS,Analgesics,52,62,108.91,148,Store_A,0
MED-3388-GH,Antipyretics,246,37,42.01,583,Store_A,0
MED-7338-VK,Antipyretics,111,40,195.95,41,Store_C,1
MED-6897-TM,Antiseptics,40,127,194.55,111,Store_A,0
MED-2447-NL,Antipyretics,303,35,116.76,78,Store_B,1
MED-1762-ZO,Supplements,193,58,141.69,546,Store_A,0
MED-2575-TC,Supplements,452,60,116.26,39,Store_A,1
MED-6647-GC,Antiseptics,485,127,130.95,117,Store_C,0
MED-3135-BY,Analgesics,25,149,87.75,460,Store_D,0
MED-5690-FG,Antiseptics,236,135,56.72,407,Store_D,0
MED-5491-TZ,Supplements,213,17,35.26,249,Store_A,1
MED-7853-VQ,Antiseptics,233,120,86.85,561,Store_B,0
MED-2418-HD,Antiseptics,339,109,164.29,637,Store_C,0
MED-1048-XU,Antiseptics,168,127,21.74,91,Store_B,0
MED-2451-KC,Antipyretics,97,92,153.64,469,Store_C,0
MED-5840-KV,Antipyretics,122,27,47.44,361,Store_D,0
MED-7629-WL,Antibiotics,354,62,62.0,582,Store_C,0
MED-5073-AG,Antiseptics,453,42,89.01,723,Store_D,0
MED-1170-IX,Analgesics,235,23,79.8,159,Store_D,1
MED-0477-DG,Antiseptics,404,68,46.25,84,Store_B,1
MED-0789-BO,Antipyretics,30,131,161.86,219,Store_B,0
MED-7335-VC,Analgesics,250,57,19.46,438,Store_D,0
MED-0194-TN,Antibiotics,57,143,154.27,456,Store_C,0
MED-3523-IF,Antiseptics,116,70,132.71,557,Store_C,0
MED-3103-GL,Antipyretics,449,46,20.62,455,Store_D,0
MED-4418-RH,Antipyretics,162,124,105.69,680,Store_B,0
MED-9510-JX,Supplements,340,51,175.12,724,Store_D,0
MED-0772-OK,Antibiotics,442,62,169.23,162,Store_D,1
MED-6377-FK,Supplements,406,32,196.21,716,Store_B,0
MED-7481-KO,Antibiotics,200,42,69.95,248,Store_D,0
MED-1053-WF,Supplements,232,86,42.71,714,Store_C,0
MED-3854-FJ,Antiseptics,88,134,125.26,379,Store_B,0
MED-6034-HN,Supplements,273,94,64.74,682,Store_D,0
MED-1524-TP,Antiseptics,251,73,86.45,434,Store_C,0
MED-3524-DM,Supplements,472,27,108.55,424,Store_A,1
MED-0749-GN,Antibiotics,385,12,62.3,112,Store_B,1
MED-0631-LY,Supplements,91,66,180.93,697,Store_B,0
MED-1874-XT,Antiseptics,290,114,118.39,683,Store_A,0
MED-5279-NO,Antipyretics,245,9,26.4,317,Store_C,1
MED-4660-HV,Supplements,45,76,11.81,184,Store_D,0
MED-1614-DC,Antipyretics,158,54,36.27,166,Store_C,0
MED-8605-NJ,Antiseptics,228,4,19.02,226,Store_D,1
MED-4711-GA,Antipyretics,412,14,144.78,613,Store_C,1
MED-3776-RH,Analgesics,163,147,19.69,86,Store_C,0
MED-5633-WS,Antiseptics,37,116,97.8,515,Store_D,0
MED-3203-UV,Antiseptics,264,43,80.2,686,Store_A,0
MED-7283-KY,Antibiotics,280,143,156.58,56,Store_C,0
MED-1695-TU,Antipyretics,220,95,55.91,374,Store_D,0
MED-0795-BY,Analgesics,373,22,35.36,486,Store_D,0
MED-0666-UE,Antiseptics,414,10,188.42,256,Store_D,1
MED-3193-KK,Analgesics,40,74,98.41,98,Store_A,0
MED-0847-BK,Supplements,234,73,67.8,637,Store_A,0
MED-2373-SV,Antiseptics,232,44,145.16,252,Store_A,0
MED-3326-KI,Supplements,220,74,83.79,225,Store_D,0
MED-8099-TK,Supplements,18,114,51.99,306,Store_D,0
MED-1302-DA,Analgesics,470,65,183.82,189,Store_D,1
MED-4855-OW,Antibiotics,123,53,61.68,704,Store_D,0
MED-8038-MI,Antipyretics,93,11,53.23,575,Store_C,0
MED-5420-EB,Antipyretics,498,137,89.84,520,Store_A,0
MED-7758-WB,Antiseptics,458,44,152.9,661,Store_A,0
MED-0793-SK,Supplements,166,129,113.92,470,Store_A,0
MED-7952-HC,Antiseptics,258,131,151.87,139,Store_D,0
MED-0190-MJ,Supplements,249,111,147.12,589,Store_C,0
MED-3897-ZD,Supplements,138,69,169.98,152,Store_B,0
MED-7932-PK,Antipyretics,114,16,88.3,656,Store_B,0
MED-7684-DR,Antiseptics,494,10,145.82,614,Store_C,1
MED-6402-EU,Supplements,216,73,187.5,400,Store_C,0
MED-0156-PE,Antibiotics,20,76,151.65,103,Store_B,0
MED-3812-TJ,Analgesics,423,44,40.29,600,Store_D,0
MED-3739-SF,Analgesics,211,107,183.61,592,Store_A,0
MED-3525-DU,Antibiotics,496,144,21.26,233,Store_A,0
MED-4554-HY,Supplements,45,70,181.23,269,Store_A,0
MED-6062-TB,Antibiotics,35,132,148.2,631,Store_B,0
MED-2402-WK,Antibiotics,448,67,47.52,565,Store_C,0
MED-7846-EW,Analgesics,109,20,186.51,556,Store_D,0
MED-8400-CE,Supplements,423,89,10.81,523,Store_A,0
MED-0775-OI,Antibiotics,62,146,111.32,379,Store_D,0
MED-2417-RY,Antiseptics,389,80,10.52,652,Store_A,0
MED-9739-KN,Antiseptics,167,120,146.73,257,Store_A,0
MED-5694-LR,Supplements,312,143,175.54,421,Store_B,0
MED-1034-VQ,Antibiotics,289,70,124.59,153,Store_D,0
MED-8017-UU,Antipyretics,16,53,187.37,686,Store_C,0
MED-5881-YZ,Analgesics,431,72,119.38,32,Store_A,1
MED-9493-NF,Antipyretics,481,70,124.75,405,Store_B,0
MED-6764-LJ,Supplements,280,22,80.96,558,Store_C,0
MED-6597-BJ,Antipyretics,87,51,75.05,291,Store_A,0
MED-4779-FZ,Antibiotics,10,118,122.13,670,Store_A,0
MED-2949-TX,Antipyretics,31,117,89.82,126,Store_D,0
MED-6079-EO,Antibiotics,177,102,154.19,244,Store_C,0
MED-7048-TB,Supplements,106,124,98.86,643,Store_A,0
MED-7034-MJ,Supplements,118,88,63.07,322,Store_C,0
MED-1423-XE,Antiseptics,379,6,196.57,593,Store_A,1
MED-4814-NL,Antipyretics,398,119,124.73,686,Store_B,0
MED-4872-NO,Antiseptics,304,42,199.81,727,Store_B,0
MED-2882-NR,Analgesics,56,71,122.09,180,Store_D,0
MED-1216-PL,Supplements,471,119,126.94,585,Store_D,0
MED-8594-OI,Antipyretics,160,68,139.18,184,Store_C,0
MED-6612-ZA,Supplements,64,75,51.76,496,Store_A,0
MED-2248-GG,Antiseptics,403,49,110.84,188,Store_B,1
MED-3351-DJ,Antiseptics,308,31,48.89,548,Store_D,0
MED-2570-NA,Antibiotics,263,108,70.17,387,Store_C,0
MED-7860-TY,Antipyretics,482,92,132.47,687,Store_B,0
MED-8938-QM,Supplements,124,62,106.42,656,Store_C,0
MED-4932-PJ,Antiseptics,140,22,147.33,562,Store_C,0
MED-1597-BX,Antipyretics,498,28,176.99,126,Store_A,1
MED-9986-RQ,Analgesics,480,45,107.76,478,Store_D,0
MED-9805-BZ,Antiseptics,405,144,64.03,545,Store_D,0
MED-9711-IX,Analgesics,370,29,192.73,302,Store_B,1
MED-1067-LI,Analgesics,13,32,151.46,347,Store_C,0
MED-5948-VT,Antibiotics,111,56,144.44,653,Store_D,0
MED-3390-NN,Antipyretics,248,66,175.43,236,Store_D,0
MED-1956-NA,Analgesics,25,38,43.34,231,Store_D,0
MED-0656-NS,Antibiotics,304,40,121.27,263,Store_A,0
MED-1929-BH,Analgesics,324,90,116.97,678,Store_B,0
MED-4641-LH,Analgesics,205,63,52.57,248,Store_D,0
MED-1773-UV,Antipyretics,111,39,188.68,250,Store_C,0
MED-9790-AQ,Supplements,137,79,184.03,91,Store_C,0
MED-7472-SX,Antiseptics,312,47,90.9,76,Store_C,1
MED-3420-AF,Antiseptics,28,146,93.16,605,Store_C,0
MED-6364-AJ,Antiseptics,182,65,60.75,597,Store_C,0
MED-0712-AO,Supplements,442,126,180.79,214,Store_C,0
MED-5724-LQ,Antiseptics,381,103,45.28,80,Store_A,1
MED-5505-KG,Analgesics,128,78,41.91,234,Store_D,0
MED-9091-WC,Supplements,112,109,91.53,164,Store_B,0
MED-8020-VW,Antibiotics,302,53,109.08,653,Store_A,0
MED-3508-ZC,Supplements,150,149,16.85,148,Store_C,0
MED-2330-QB,Antipyretics,434,112,189.38,563,Store_A,0
MED-6776-GB,Antiseptics,473,135,36.37,289,Store_C,0
MED-5102-TI,Antibiotics,290,32,40.83,49,Store_C,1
MED-6611-NR,Antipyretics,492,127,72.07,436,Store_D,0
MED-4182-PB,Analgesics,445,58,95.51,704,Store_B,0
MED-5053-GA,Antipyretics,250,15,26.5,465,Store_A,0
MED-4048-AQ,Analgesics,23,5,198.02,445,Store_A,0
MED-1159-NC,Analgesics,71,117,163.34,405,Store_B,0
MED-5804-QP,Analgesics,282,113,164.81,502,Store_B,0
MED-5674-TN,Antibiotics,147,33,129.27,545,Store_B,0
MED-9651-DU,Supplements,240,22,67.68,304,Store_C,0
MED-1600-BA,Antiseptics,196,38,118.51,359,Store_B,0
MED-1635-KW,Antipyretics,363,111,128.12,680,Store_B,0
MED-6227-EH,Antipyretics,48,83,44.17,596,Store_B,0
MED-8726-JD,Supplements,133,138,13.26,384,Store_D,0
MED-6842-HD,Supplements,312,147,128.72,62,Store_D,0
MED-5435-KE,Antipyretics,440,10,190.95,421,Store_D,1
MED-6498-DA,Supplements,80,130,39.53,495,Store_B,0
MED-8028-MB,Analgesics,132,27,185.0,517,Store_C,0
MED-1561-UU,Antipyretics,442,27,77.38,393,Store_C,1
MED-3003-TR,Antiseptics,43,124,165.07,220,Store_A,0
MED-7901-OA,Antiseptics,156,129,195.06,434,Store_B,0
MED-0125-NX,Antipyretics,419,29,103.8,434,Store_A,0
MED-5620-XZ,Antibiotics,245,89,189.17,463,Store_D,0
MED-3007-FT,Supplements,291,48,164.31,391,Store_C,0
MED-9645-LZ,Antiseptics,139,148,171.98,283,Store_C,0
MED-9566-OX,Supplements,255,143,71.87,634,Store_D,0
MED-1352-OJ,Antibiotics,411,79,74.44,234,Store_C,0
MED-3368-IJ,Antiseptics,359,57,152.26,197,Store_D,0
MED-9722-YO,Supplements,455,110,44.94,625,Store_B,0
MED-2618-NG,Supplements,211,50,143.95,711,Store_A,0
MED-3350-YH,Antipyretics,311,46,38.86,555,Store_A,0
MED-9576-JZ,Analgesics,135,25,98.46,167,Store_A,0
MED-2792-RU,Antiseptics,205,143,110.78,709,Store_C,0
MED-6879-BM,Antipyretics,315,64,33.63,384,Store_B,0
MED-9658-QG,Antibiotics,51,82,75.55,337,Store_B,0
MED-9124-PU,Analgesics,156,24,185.35,50,Store_B,1
MED-6331-MQ,Analgesics,76,131,56.33,254,Store_B,0
MED-3191-CH,Antiseptics,458,148,177.66,650,Store_D,0
MED-0993-YJ,Supplements,69,135,79.5,539,Store_C,0
MED-8306-GZ,Antiseptics,386,122,77.58,629,Store_C,0
MED-9359-AI,Antipyretics,328,102,89.62,323,Store_B,0
MED-2303-JF,Analgesics,223,135,29.28,81,Store_C,0
MED-0069-RW,Antiseptics,445,113,63.33,36,Store_C,1
MED-8482-IQ,Analgesics,245,110,109.72,727,Store_C,0
MED-4207-IJ,Analgesics,96,107,140.1,507,Store_C,0
MED-0390-WN,Antipyretics,145,116,146.54,86,Store_B,0
MED-7916-XB,Supplements,444,55,152.71,304,Store_C,0
MED-4520-QD,Supplements,329,45,41.43,347,Store_B,0
MED-7326-UU,Antibiotics,245,126,70.53,339,Store_B,0
MED-3278-IW,Antibiotics,263,39,197.36,232,Store_A,0
MED-6206-PF,Antiseptics,129,71,20.8,273,Store_C,0
MED-2244-QP,Analgesics,469,132,149.81,410,Store_A,0
MED-2677-HX,Antiseptics,170,2,102.67,304,Store_D,1
MED-4318-WW,Antipyretics,59,15,171.79,631,Store_C,0
MED-9384-SE,Antibiotics,397,42,128.15,167,Store_B,1
MED-5153-AT,Analgesics,166,42,134.69,430,Store_D,0
MED-5845-GZ,Antiseptics,89,11,157.86,185,Store_D,1
MED-4366-HO,Antipyretics,229,69,116.22,583,Store_D,0
MED-2768-TY,Analgesics,155,85,14.09,571,Store_A,0
MED-4275-MV,Antipyretics,174,35,186.84,526,Store_A,0
MED-7182-XY,Supplements,232,51,148.16,718,Store_A,0
MED-9645-VU,Supplements,471,47,33.92,46,Store_B,1
MED-2911-YZ,Supplements,127,126,38.11,622,Store_B,0
MED-6828-YO,Antipyretics,395,137,91.07,396,Store_B,0
MED-4216-CX,Antiseptics,19,117,11.71,139,Store_C,0
MED-0902-HN,Antipyretics,204,32,53.44,128,Store_C,1
MED-9585-EW,Antipyretics,289,11,191.96,379,Store_D,1
MED-2535-PL,Analgesics,220,33,38.63,117,Store_C,1
MED-4964-PK,Analgesics,391,24,186.8,665,Store_A,0
MED-5509-BD,Supplements,426,122,126.12,689,Store_B,0
MED-1263-HQ,Supplements,18,137,176.42,108,Store_C,0
MED-1565-CF,Antibiotics,474,52,27.28,413,Store_C,0
MED-1449-KO,Analgesics,210,59,132.21,340,Store_C,0
MED-7743-UY,Analgesics,25,11,105.78,341,Store_B,0
MED-3921-RN,Antibiotics,193,113,125.08,331,Store_D,0
MED-5350-RN,Antiseptics,226,63,104.98,282,Store_D,0
MED-6972-ZM,Supplements,116,86,129.09,347,Store_B,0
MED-6443-RN,Antipyretics,390,138,98.53,74,Store_B,1
MED-3492-UR,Antibiotics,46,42,136.38,257,Store_B,0
MED-0232-MZ,Antipyretics,426,68,52.87,128,Store_B,1
MED-0718-WM,Supplements,203,148,104.43,430,Store_A,0
MED-7366-VT,Supplements,481,123,188.08,141,Store_A,0
MED-3499-QE,Antibiotics,174,7,74.53,488,Store_A,1
MED-7331-ZA,Antibiotics,269,9,196.91,389,Store_C,1
MED-7819-ZY,Supplements,23,99,43.53,493,Store_D,0
MED-8951-WI,Analgesics,466,67,55.86,600,Store_A,0
MED-0836-XM,Antiseptics,341,16,146.3,433,Store_A,1
MED-0044-AX,Analgesics,60,76,62.98,458,Store_D,0
MED-9409-CX,Analgesics,6,69,179.69,53,Store_A,0
MED-7065-GV,Analgesics,492,120,171.28,577,Store_B,0
MED-4719-SO,Antibiotics,278,9,50.36,308,Store_B,1
MED-4222-LM,Supplements,415,50,21.34,47,Store_D,1
MED-9612-PV,Analgesics,334,103,101.35,46,Store_C,1
MED-0719-OA,Supplements,312,65,38.89,380,Store_C,0
MED-0863-MU,Antibiotics,144,77,39.44,430,Store_B,0
MED-1062-OQ,Antibiotics,398,13,197.67,44,Store_D,1
MED-6526-YU,Antiseptics,296,120,94.56,534,Store_B,0
MED-0958-RK,Antibiotics,43,39,40.91,638,Store_D,0
MED-2971-SA,Supplements,286,98,32.46,291,Store_A,0
MED-2475-PU,Analgesics,253,124,141.93,710,Store_C,0
MED-7573-FA,Supplements,179,14,47.93,95,Store_C,1
MED-4800-YH,Antiseptics,63,118,155.33,265,Store_B,0
MED-9939-MR,Analgesics,19,47,69.08,435,Store_D,0
MED-0838-QA,Antibiotics,467,78,58.81,498,Store_B,0
MED-9159-SI,Antibiotics,305,92,100.87,443,Store_B,0
MED-5499-LI,Antibiotics,177,36,147.25,674,Store_C,0
MED-6469-RO,Antibiotics,202,33,152.93,370,Store_B,0
MED-9134-AR,Analgesics,414,45,157.98,57,Store_D,1
MED-6346-MM,Antipyretics,164,78,87.03,132,Store_B,0
MED-5805-XI,Antipyretics,164,149,61.95,576,Store_A,0
MED-6003-JK,Antipyretics,243,79,67.77,437,Store_A,0
MED-9749-LX,Analgesics,230,141,169.47,703,Store_D,0
MED-9403-FJ,Antipyretics,209,104,80.46,94,Store_A,0
MED-1627-SA,Supplements,157,83,88.65,96,Store_B,0
MED-8147-YY,Antipyretics,330,79,118.03,713,Store_B,0
MED-8945-UN,Antipyretics,250,74,171.94,92,Store_A,1
MED-4396-ML,Supplements,11,138,11.6,206,Store_D,0
MED-3303-XI,Analgesics,492,22,185.83,224,Store_B,1
MED-9810-LH,Antibiotics,364,69,131.15,651,Store_A,0
MED-8068-IS,Analgesics,422,28,139.02,452,Store_D,0
MED-4778-IU,Analgesics,40,20,42.89,246,Store_C,0
MED-0992-ZP,Antipyretics,102,20,193.42,57,Store_D,1
MED-0675-RR,Antiseptics,227,81,52.46,643,Store_D,0
MED-4614-EV,Analgesics,241,101,28.84,432,Store_D,0
MED-2406-TE,Antiseptics,23,77,198.27,566,Store_D,0
MED-5019-JS,Antibiotics,96,43,196.91,418,Store_A,0
MED-2039-EC,Analgesics,111,112,79.37,535,Store_A,0
MED-5433-WW,Analgesics,212,116,178.38,209,Store_A,0
MED-8517-RY,Antibiotics,23,47,24.81,85,Store_A,0
MED-9356-XQ,Antibiotics,96,83,147.03,691,Store_A,0
MED-1602-UN,Antipyretics,315,61,153.0,697,Store_D,0
MED-8399-NA,Analgesics,472,86,148.89,146,Store_B,1
MED-8540-SC,Antiseptics,335,120,88.66,495,Store_C,0
MED-4789-ZN,Antiseptics,170,76,82.2,301,Store_C,0
MED-1764-JU,Antipyretics,55,76,132.44,729,Store_C,0
MED-8194-DI,Antiseptics,255,41,98.97,387,Store_D,0
MED-6031-EB,Antiseptics,412,94,30.98,511,Store_D,0
MED-9686-ER,Analgesics,82,3,9.17,319,Store_A,1
MED-0303-IN,Antibiotics,244,24,182.23,347,Store_D,0
MED-1326-FW,Antibiotics,173,149,85.13,512,Store_D,0
MED-7988-XV,Supplements,255,11,188.15,323,Store_A,1
MED-0054-AA,Antibiotics,106,82,43.8,446,Store_C,0
MED-0572-NM,Supplements,291,22,138.33,479,Store_C,0
MED-8522-EC,Antibiotics,447,145,63.16,297,Store_D,0
MED-8747-CD,Supplements,400,34,26.42,718,Store_A,0
MED-4174-FH,Antiseptics,56,124,171.44,641,Store_B,0
MED-8896-WL,Analgesics,331,136,84.55,629,Store_D,0
MED-0149-XB,Antiseptics,435,137,40.39,723,Store_A,0
MED-4789-EH,Antiseptics,216,17,92.69,634,Store_A,0
MED-2491-MQ,Antipyretics,161,80,93.54,44,Store_C,1
MED-8053-BH,Antiseptics,294,61,124.51,31,Store_D,1
MED-1866-VM,Antipyretics,486,50,137.95,57,Store_D,1
MED-1992-NF,Supplements,462,110,120.32,58,Store_D,1
MED-1119-RH,Supplements,318,49,67.22,508,Store_C,0
MED-7488-EM,Antibiotics,186,110,8.04,263,Store_B,0
MED-4389-NW,Analgesics,191,74,179.72,549,Store_A,0
MED-8945-EB,Antibiotics,263,79,60.88,201,Store_B,0
MED-1238-WA,Analgesics,190,143,93.36,695,Store_B,0
MED-5462-AG,Antipyretics,85,129,15.19,324,Store_B,0
MED-6631-LB,Supplements,137,51,39.97,405,Store_D,0
MED-6866-JI,Supplements,116,112,99.88,492,Store_A,0
MED-9235-CK,Antibiotics,160,114,153.79,267,Store_B,0
MED-7271-WD,Analgesics,486,127,61.89,322,Store_C,0
MED-5865-WP,Antiseptics,495,140,102.38,692,Store_D,0
MED-0090-SQ,Analgesics,259,88,195.95,645,Store_B,0
MED-8751-RQ,Antipyretics,242,48,158.14,650,Store_A,0
MED-0046-QI,Antibiotics,63,103,66.82,280,Store_C,0
MED-2574-VX,Antiseptics,150,92,21.51,599,Store_A,0
MED-4318-DI,Supplements,52,46,47.89,129,Store_A,0
MED-8354-WM,Supplements,404,127,128.1,150,Store_D,0
MED-9754-KU,Antibiotics,65,47,191.52,192,Store_A,0
MED-8539-AU,Analgesics,305,119,182.36,76,Store_C,0
MED-9768-WM,Analgesics,431,24,20.77,450,Store_A,1
MED-0340-DG,Antibiotics,203,8,67.18,721,Store_D,0
MED-6231-CY,Supplements,220,29,46.52,127,Store_D,1
MED-8057-JG,Analgesics,234,2,67.05,583,Store_C,1
MED-6694-CB,Analgesics,258,130,23.68,535,Store_C,0
MED-2532-BG,Supplements,165,88,187.85,255,Store_A,0
MED-4334-CH,Antibiotics,252,107,100.57,325,Store_B,0
MED-1414-TT,Supplements,464,136,80.8,33,Store_B,1
MED-2523-VG,Analgesics,263,141,51.85,392,Store_B,0
MED-4278-MS,Supplements,21,33,140.96,302,Store_B,0
MED-4980-ML,Antipyretics,487,147,59.8,461,Store_C,0
MED-3107-SZ,Antibiotics,475,90,21.53,270,Store_B,0
MED-1678-PY,Antiseptics,157,58,153.62,141,Store_C,0
MED-2962-ZL,Antiseptics,273,115,56.19,403,Store_B,0
MED-2318-IZ,Analgesics,454,35,179.46,566,Store_D,0
MED-4330-OX,Antiseptics,130,138,29.8,363,Store_A,0
MED-8827-MV,Supplements,372,44,107.94,485,Store_D,0
MED-4952-BV,Antipyretics,70,145,87.71,646,Store_D,0
MED-8187-TD,Analgesics,288,5,100.23,266,Store_B,1
MED-8647-MN,Antiseptics,13,30,188.88,690,Store_D,0
MED-2632-GK,Analgesics,384,111,41.53,441,Store_C,0
MED-5718-ZV,Antiseptics,258,32,31.69,473,Store_A,0
MED-7065-RF,Antibiotics,50,50,89.13,436,Store_D,0
MED-3691-AR,Antipyretics,477,89,148.81,345,Store_D,0
MED-1246-PB,Antipyretics,83,146,78.74,100,Store_D,0
MED-0122-EY,Supplements,62,113,108.57,214,Store_C,0
MED-0684-WT,Supplements,219,76,197.08,242,Store_C,0
MED-2859-WJ,Antipyretics,45,98,46.07,197,Store_C,0
MED-9990-IJ,Analgesics,322,20,65.39,250,Store_D,1
MED-7502-TZ,Analgesics,124,124,146.14,250,Store_A,0
MED-2412-SX,Analgesics,62,60,125.52,728,Store_A,0
MED-3260-ZR,Supplements,133,39,107.87,650,Store_A,0
MED-1898-IG,Antiseptics,5,12,72.46,669,Store_D,0
MED-5636-YJ,Antipyretics,448,45,103.92,444,Store_C,0
MED-6757-KT,Supplements,366,113,135.64,451,Store_A,0
MED-6027-NH,Analgesics,216,79,90.83,250,Store_A,0
MED-9580-BS,Antipyretics,29,99,153.33,544,Store_C,0
MED-9416-BF,Antipyretics,116,147,28.96,457,Store_A,0
MED-6680-YF,Antipyretics,54,125,92.93,287,Store_A,0
MED-7133-SU,Antipyretics,428,3,50.01,219,Store_C,1
MED-6840-RO,Supplements,251,117,26.16,610,Store_B,0
MED-1557-WN,Antiseptics,405,127,78.93,82,Store_D,1
MED-4343-YN,Antipyretics,422,114,150.45,538,Store_B,0
MED-9947-MR,Supplements,308,32,12.02,313,Store_C,0
MED-5364-BH,Analgesics,219,17,46.04,351,Store_B,1
MED-2535-CY,Antibiotics,107,99,40.78,264,Store_D,0
MED-9684-GB,Antibiotics,104,145,183.86,618,Store_C,0
MED-8858-VX,Supplements,95,99,23.23,226,Store_B,0
MED-8264-TS,Supplements,292,72,88.35,401,Store_A,0
MED-3261-QG,Antipyretics,291,52,21.91,574,Store_A,0
MED-3929-KP,Supplements,204,127,20.55,498,Store_A,0
MED-6176-GI,Supplements,93,43,103.77,488,Store_A,0
MED-1733-MZ,Antiseptics,157,91,11.82,553,Store_D,0
MED-3395-IE,Antibiotics,462,144,186.49,120,Store_A,0
MED-2978-RI,Supplements,470,124,70.93,476,Store_D,0
MED-5178-UY,Analgesics,237,116,43.08,396,Store_A,0
MED-4261-RH,Supplements,367,79,44.04,245,Store_A,0
MED-0144-MC,Analgesics,347,136,6.87,76,Store_D,0
MED-5652-UC,Antibiotics,385,78,20.11,633,Store_B,0
MED-4080-FM,Antipyretics,403,101,19.15,221,Store_D,0
MED-6397-HN,Supplements,246,91,46.24,293,Store_D,0
MED-1586-YK,Analgesics,63,51,99.95,126,Store_B,0
MED-0156-YL,Supplements,381,147,167.06,140,Store_B,0
MED-4324-UI,Antibiotics,257,42,56.77,678,Store_C,0
MED-3379-QP,Antipyretics,75,27,34.11,459,Store_B,0
MED-9284-BL,Supplements,137,62,105.12,459,Store_A,0
MED-3346-HL,Antipyretics,480,132,100.29,199,Store_B,0
MED-0130-YP,Analgesics,61,2,154.83,473,Store_A,1
MED-3625-VB,Antipyretics,306,107,7.94,126,Store_A,0
MED-7594-IK,Analgesics,33,124,161.46,545,Store_A,0
MED-6725-VD,Antiseptics,117,24,136.12,165,Store_A,0
MED-9014-CM,Supplements,252,46,111.99,676,Store_C,0
MED-3705-DS,Supplements,242,16,95.73,374,Store_A,1
MED-0482-FG,Analgesics,139,119,33.51,89,Store_A,0
MED-0916-BU,Antipyretics,120,136,152.31,216,Store_B,0
MED-3091-ND,Antipyretics,365,56,160.75,723,Store_D,0
MED-5829-GY,Supplements,304,131,123.43,501,Store_B,0
MED-3585-DC,Antibiotics,115,138,28.54,240,Store_B,0
MED-2722-KJ,Antiseptics,34,66,161.12,251,Store_B,0
MED-7600-JB,Analgesics,176,78,59.91,430,Store_B,0
MED-3371-GT,Antibiotics,393,93,162.8,494,Store_B,0
MED-7585-ZV,Antiseptics,50,12,114.73,349,Store_D,0
MED-1565-TH,Antibiotics,269,131,141.38,269,Store_B,0
MED-6446-RP,Antiseptics,464,75,157.68,419,Store_C,0
MED-5031-UI,Supplements,246,132,130.08,688,Store_B,0
MED-0363-VF,Supplements,384,44,122.53,449,Store_D,0
MED-7786-YH,Antibiotics,154,84,151.2,218,Store_C,0
MED-0290-XE,Supplements,298,67,32.51,444,Store_D,0
MED-0107-FK,Antipyretics,41,101,136.38,453,Store_C,0
MED-0079-XO,Analgesics,93,16,133.09,435,Store_A,0
MED-1861-LX,Antibiotics,210,79,53.44,639,Store_B,0
MED-0555-VD,Supplements,354,81,34.54,67,Store_B,1
MED-7192-HZ,Antiseptics,487,135,147.72,419,Store_B,0
MED-0502-PN,Supplements,479,76,106.56,624,Store_C,0
MED-9955-NO,Supplements,147,57,35.54,240,Store_A,0
MED-9436-FX,Antipyretics,412,59,38.06,102,Store_C,1
MED-5488-YA,Antipyretics,358,64,8.01,604,Store_D,0
MED-0507-BL,Supplements,166,146,179.99,351,Store_C,0
MED-0654-PD,Antibiotics,47,58,174.73,717,Store_D,0
MED-5760-IN,Supplements,60,120,164.01,596,Store_B,0
MED-9461-WD,Antipyretics,205,16,32.46,507,Store_A,0
MED-7025-PJ,Antibiotics,59,53,122.44,581,Store_B,0
MED-1035-PC,Antibiotics,290,139,114.57,36,Store_D,1
MED-0487-RA,Antipyretics,476,110,174.15,637,Store_C,0
MED-0186-FD,Antibiotics,94,27,94.89,667,Store_C,0
